date,quintile,pre_vol,is_signal,in_analysis_period
2009-02-20,5.0,0.021627727330277454,False,True
2009-02-23,5.0,0.023027641162883798,True,True
2009-02-24,5.0,0.025580016555023108,False,True
2009-02-25,5.0,0.025610809558308717,False,True
2009-02-26,5.0,0.02489243830946284,False,True
2009-02-27,5.0,0.023037644701065466,False,True
2009-03-02,5.0,0.024541823273757292,True,True
2009-03-03,5.0,0.022451545288488656,False,True
2009-03-04,5.0,0.023869016115167653,False,True
2009-03-05,5.0,0.02501574157440069,True,True
2009-03-06,5.0,0.025345962270703258,False,True
2009-03-09,5.0,0.02349844816242661,False,True
2009-03-10,5.0,0.030489375597416244,False,True
2009-03-11,5.0,0.030532544793895177,False,True
2009-03-12,5.0,0.0327651237341213,False,True
2009-03-13,5.0,0.03136917292269526,False,True
2009-03-16,5.0,0.029398393939055807,False,True
2009-03-17,5.0,0.030566198901604537,False,True
2009-03-18,5.0,0.030551438266855115,False,True
2009-03-19,5.0,0.02992952603423632,False,True
2009-03-20,5.0,0.026966664135648077,False,True
2009-03-23,5.0,0.03125712375578522,False,True
2009-03-24,5.0,0.032211909964306625,False,True
2009-03-25,5.0,0.02849979055924353,False,True
2009-03-26,5.0,0.028428043772669716,False,True
2009-03-27,5.0,0.029238137041282822,False,True
2009-03-30,5.0,0.028401440994473063,False,True
2009-03-31,5.0,0.028427890256059844,False,True
2009-04-01,5.0,0.027005443023630855,False,True
2009-04-02,5.0,0.027687181102679072,False,True
2009-04-03,5.0,0.027525826150241916,False,True
2009-04-06,5.0,0.02694688736817028,False,True
2009-04-07,5.0,0.027607571655867802,False,True
2009-04-08,5.0,0.027368966155556076,False,True
2009-04-09,5.0,0.027846715104961856,False,True
2009-04-13,5.0,0.021703193892609204,False,True
2009-04-14,5.0,0.021673364528850735,False,True
2009-04-15,5.0,0.02175379491729753,False,True
2009-04-16,5.0,0.021311103888107735,False,True
2009-04-17,5.0,0.02023316507040347,False,True
2009-04-20,5.0,0.021571093792504974,False,True
2009-04-21,5.0,0.021932396903515616,False,True
2009-04-22,5.0,0.021873982118274467,False,True
2009-04-23,5.0,0.020744973016654858,False,True
2009-04-24,5.0,0.02103859720556713,False,True
2009-04-27,5.0,0.021109921692885926,False,True
2009-04-28,5.0,0.019817464960503357,False,True
2009-04-29,5.0,0.020292526044598466,False,True
2009-04-30,5.0,0.017903394754872896,False,True
2009-05-01,5.0,0.017934144135698587,False,True
2009-05-04,5.0,0.018624020722186545,False,True
2009-05-05,5.0,0.01865462931262563,False,True
2009-05-06,5.0,0.01874568147774096,False,True
2009-05-07,5.0,0.019325035817507122,False,True
2009-05-08,5.0,0.014602979854744791,False,True
2009-05-11,5.0,0.016040224578248885,False,True
2009-05-12,5.0,0.015734111249818838,False,True
2009-05-13,5.0,0.017884760656389248,False,True
2009-05-14,5.0,0.017579327099600188,False,True
2009-05-15,5.0,0.017655985444307368,False,True
2009-05-18,5.0,0.019072325804641764,False,True
2009-05-19,5.0,0.018482360730994733,False,True
2009-05-20,5.0,0.01858095877224278,False,True
2009-05-21,5.0,0.01925405128225407,False,True
2009-05-22,5.0,0.016839879382974904,False,True
2009-05-26,5.0,0.018352997622996994,False,True
2009-05-27,5.0,0.018377905644135613,False,True
2009-05-28,5.0,0.01862406347628731,False,True
2009-05-29,5.0,0.017795347233094734,False,True
2009-06-01,5.0,0.017991145465203848,False,True
2009-06-02,5.0,0.017963287789501185,False,True
2009-06-03,5.0,0.016536001494539897,False,True
2009-06-04,5.0,0.01657270269723645,False,True
2009-06-05,5.0,0.016101937915324063,False,True
2009-06-08,5.0,0.014370206614267661,False,True
2009-06-09,5.0,0.0143258078607959,False,True
2009-06-10,5.0,0.014263137639802763,False,True
2009-06-11,5.0,0.013100878590718176,False,True
2009-06-12,5.0,0.013023093894514946,False,True
2009-06-15,5.0,0.013566026612353437,False,True
2009-06-16,5.0,0.01292994844917608,False,True
2009-06-17,4.0,0.012313929957567906,False,True
2009-06-18,4.0,0.011964145698515673,False,True
2009-06-19,3.0,0.009536583429199224,False,True
2009-06-22,4.0,0.012267899073393535,False,True
2009-06-23,4.0,0.012030666578058404,False,True
2009-06-24,4.0,0.01164734186046461,False,True
2009-06-25,5.0,0.013358845599157565,False,True
2009-06-26,5.0,0.01335805210913529,False,True
2009-06-29,5.0,0.013598410246896866,False,True
2009-06-30,5.0,0.013732376345113704,False,True
2009-07-01,5.0,0.013665812936571237,False,True
2009-07-02,5.0,0.01551683726377593,False,True
2009-07-06,5.0,0.014445855432817546,False,True
2009-07-07,5.0,0.014968869599206177,False,True
2009-07-08,5.0,0.014967467287554364,False,True
2009-07-09,5.0,0.014751798326356827,False,True
2009-07-10,5.0,0.01465371418901465,False,True
2009-07-13,5.0,0.014095211242262474,False,True
2009-07-14,5.0,0.014145156413905772,False,True
2009-07-15,5.0,0.01601912198350574,False,True
2009-07-16,5.0,0.015218501836013636,False,True
2009-07-17,5.0,0.01520440984188949,False,True
2009-07-20,5.0,0.015304355604050423,False,True
2009-07-21,5.0,0.015012024701426312,False,True
2009-07-22,5.0,0.015027162419269482,False,True
2009-07-23,4.0,0.012851456172386765,False,True
2009-07-24,4.0,0.01284203054439009,False,True
2009-07-27,4.0,0.010524784877670286,False,True
2009-07-28,4.0,0.010592366766278056,False,True
2009-07-29,4.0,0.011049353023939073,False,True
2009-07-30,4.0,0.010623363388391338,False,True
2009-07-31,4.0,0.009665482630614012,False,True
2009-08-03,4.0,0.00992782736787386,False,True
2009-08-04,3.0,0.007689122566775679,False,True
2009-08-05,3.0,0.00793036213683723,False,True
2009-08-06,3.0,0.008298273857624295,False,True
2009-08-07,3.0,0.008445953674708125,False,True
2009-08-10,3.0,0.008692483971714826,False,True
2009-08-11,4.0,0.00971544635321668,False,True
2009-08-12,3.0,0.008260665920352198,False,True
2009-08-13,3.0,0.0083555270387961,False,True
2009-08-14,3.0,0.008849367806993282,False,True
2009-08-17,4.0,0.011263263201010334,False,True
2009-08-18,4.0,0.011484353375236124,False,True
2009-08-19,4.0,0.011198354863532413,False,True
2009-08-20,4.0,0.011524931473741023,False,True
2009-08-21,4.0,0.011849755591014357,False,True
2009-08-24,4.0,0.01185660764840941,False,True
2009-08-25,4.0,0.011792481204138889,False,True
2009-08-26,4.0,0.01161287733123743,False,True
2009-08-27,4.0,0.011166515100753897,False,True
2009-08-28,4.0,0.011127526127415303,False,True
2009-08-31,4.0,0.01073237305697684,False,True
2009-09-01,4.0,0.012123930943961688,False,True
2009-09-02,4.0,0.01194903481463489,False,True
2009-09-03,4.0,0.012018634263238471,False,True
2009-09-04,4.0,0.01018321926439184,False,True
2009-09-08,4.0,0.010116115673011445,False,True
2009-09-09,4.0,0.010148961099525988,False,True
2009-09-10,4.0,0.010117129115343423,False,True
2009-09-11,3.0,0.009052881356757851,False,True
2009-09-14,3.0,0.009139680451077905,False,True
2009-09-15,3.0,0.009146650080864032,False,True
2009-09-16,4.0,0.009811830065162067,False,True
2009-09-17,4.0,0.009934891164423896,False,True
2009-09-18,4.0,0.009855983171603418,False,True
2009-09-21,3.0,0.009535156387791847,False,True
2009-09-22,2.0,0.006139714297315443,False,True
2009-09-23,2.0,0.007057724826470556,False,True
2009-09-24,3.0,0.007890366434676574,False,True
2009-09-25,3.0,0.007732391971992404,False,True
2009-09-28,3.0,0.00864440145467143,False,True
2009-09-29,3.0,0.008595841856886211,False,True
2009-09-30,3.0,0.00832828169257119,False,True
2009-10-01,4.0,0.011026971505584416,False,True
2009-10-02,4.0,0.010861223866755731,False,True
2009-10-05,4.0,0.011671061774197845,False,True
2009-10-06,4.0,0.011509134410130196,False,True
2009-10-07,4.0,0.011530726922329123,False,True
2009-10-08,4.0,0.011702612938617175,False,True
2009-10-09,4.0,0.011760207719786706,False,True
2009-10-12,4.0,0.01168757418803741,False,True
2009-10-13,4.0,0.01134401773008525,False,True
2009-10-14,4.0,0.011727053765091512,False,True
2009-10-15,4.0,0.011448098624243955,False,True
2009-10-16,4.0,0.011060511566927935,False,True
2009-10-19,4.0,0.01118158559966541,False,True
2009-10-20,4.0,0.011324748664828497,False,True
2009-10-21,3.0,0.008621853092653921,False,True
2009-10-22,3.0,0.00848707951764586,False,True
2009-10-23,3.0,0.009043485144964107,False,True
2009-10-26,3.0,0.009218436075242377,False,True
2009-10-27,3.0,0.009264409790452972,False,True
2009-10-28,4.0,0.010445573276532193,False,True
2009-10-29,4.0,0.012135485349029413,False,True
2009-10-30,5.0,0.014155740771098478,False,True
2009-11-02,5.0,0.014364689957233662,False,True
2009-11-03,5.0,0.01332587120184536,False,True
2009-11-04,5.0,0.013221046310541799,False,True
2009-11-05,5.0,0.014405992852220212,False,True
2009-11-06,5.0,0.014125866916272637,False,True
2009-11-09,5.0,0.015412753590226251,False,True
2009-11-10,5.0,0.015194133338126106,False,True
2009-11-11,5.0,0.014988670588757403,False,True
2009-11-12,5.0,0.014871495679083096,False,True
2009-11-13,5.0,0.01448975780558111,False,True
2009-11-16,5.0,0.014781130627812906,False,True
2009-11-17,5.0,0.013291235414407949,False,True
2009-11-18,4.0,0.012304462103743715,False,True
2009-11-19,4.0,0.009761977683995081,False,True
2009-11-20,4.0,0.009911782206332043,False,True
2009-11-23,4.0,0.010278058865798877,False,True
2009-11-24,4.0,0.010321938901072336,False,True
2009-11-25,3.0,0.00937036696208272,False,True
2009-11-27,4.0,0.01082722789509989,False,True
2009-11-30,3.0,0.00913265298473715,False,True
2009-12-01,3.0,0.009663243404731488,False,True
2009-12-02,3.0,0.009595261098299014,False,True
2009-12-03,3.0,0.009441688956468148,False,True
2009-12-04,3.0,0.009432767329781586,False,True
2009-12-07,3.0,0.008609380367117706,False,True
2009-12-08,3.0,0.008992092682159171,False,True
2009-12-09,3.0,0.00908509092813938,False,True
2009-12-10,3.0,0.00846797572042938,False,True
2009-12-11,3.0,0.008436433107419958,False,True
2009-12-14,3.0,0.007845770164106267,False,True
2009-12-15,3.0,0.008010433987705743,False,True
2009-12-16,3.0,0.007919927544192039,False,True
2009-12-17,2.0,0.007088752817835827,False,True
2009-12-18,2.0,0.00718548025486919,False,True
2009-12-21,2.0,0.007002885010775425,False,True
2009-12-22,2.0,0.007055707098517429,False,True
2009-12-23,2.0,0.00656880126341767,False,True
2009-12-24,2.0,0.006556850644462628,False,True
2009-12-28,2.0,0.006466916430349679,False,True
2009-12-29,1.0,0.0055872648393997795,False,True
2009-12-30,1.0,0.005594531404950612,False,True
2009-12-31,2.0,0.0063201050181522335,False,True
2010-01-04,3.0,0.007484682080346721,False,True
2010-01-05,3.0,0.007347267478144753,False,True
2010-01-06,2.0,0.007076972812461921,False,True
2010-01-07,2.0,0.007095614693194682,False,True
2010-01-08,2.0,0.005851888023743626,False,True
2010-01-11,2.0,0.005808592188894746,False,True
2010-01-12,2.0,0.006216816388978452,False,True
2010-01-13,2.0,0.00646648888317446,False,True
2010-01-14,2.0,0.00646741307062873,False,True
2010-01-15,2.0,0.007193545249345331,False,True
2010-01-19,3.0,0.007859493051562085,False,True
2010-01-20,3.0,0.008478569158294313,False,True
2010-01-21,4.0,0.01000965546173729,False,True
2010-01-22,4.0,0.011352553625520847,False,True
2010-01-25,4.0,0.010376638769666099,False,True
2010-01-26,4.0,0.010265791784358803,False,True
2010-01-27,4.0,0.010439104463471776,False,True
2010-01-28,4.0,0.010537628037603714,False,True
2010-01-29,4.0,0.010479344746100063,False,True
2010-02-01,4.0,0.011529136893131888,False,True
2010-02-02,4.0,0.012198711423925424,False,True
2010-02-03,4.0,0.011846728544070345,False,True
2010-02-04,5.0,0.013940972719546507,False,True
2010-02-05,5.0,0.014018995619940675,False,True
2010-02-08,5.0,0.013167841265610956,False,True
2010-02-09,5.0,0.014017976966326874,False,True
2010-02-10,5.0,0.013361613652673715,False,True
2010-02-11,4.0,0.01253216458730328,False,True
2010-02-12,4.0,0.012439222314539929,False,True
2010-02-16,5.0,0.013413688751261699,False,True
2010-02-17,5.0,0.013397566353032471,False,True
2010-02-18,5.0,0.013026714488762964,False,True
2010-02-19,4.0,0.012612262534790529,False,True
2010-02-22,4.0,0.012159500108577019,False,True
2010-02-23,4.0,0.012155061118896868,False,True
2010-02-24,4.0,0.01235656495340874,False,True
2010-02-25,3.0,0.008299745571156229,False,True
2010-02-26,3.0,0.008305611900951082,False,True
2010-03-01,3.0,0.007834938364843148,False,True
2010-03-02,3.0,0.007390038600379583,False,True
2010-03-03,2.0,0.007274952185395422,False,True
2010-03-04,2.0,0.007047729873588542,False,True
2010-03-05,3.0,0.00741937470975105,False,True
2010-03-08,2.0,0.00633130848345998,False,True
2010-03-09,2.0,0.006323077113934837,False,True
2010-03-10,2.0,0.0062478401041782036,False,True
2010-03-11,2.0,0.006260980860170318,False,True
2010-03-12,2.0,0.00622770219944176,False,True
2010-03-15,1.0,0.004621414307474116,False,True
2010-03-16,1.0,0.004451004930616,False,True
2010-03-17,1.0,0.00419242033342674,False,True
2010-03-18,1.0,0.004298488149503894,False,True
2010-03-19,1.0,0.004514485215233758,False,True
2010-03-22,1.0,0.004553377098920442,False,True
2010-03-23,1.0,0.004618283065855302,False,True
2010-03-24,1.0,0.005198888927947991,False,True
2010-03-25,1.0,0.00421113424961124,False,True
2010-03-26,1.0,0.004187259247899281,False,True
2010-03-29,1.0,0.0043165794837976374,False,True
2010-03-30,1.0,0.004283406023050788,False,True
2010-03-31,1.0,0.004421087114906626,False,True
2010-04-01,1.0,0.004694576147152066,False,True
2010-04-05,1.0,0.0049537793364212105,False,True
2010-04-06,1.0,0.004694963585566326,False,True
2010-04-07,1.0,0.004965166401416209,False,True
2010-04-08,1.0,0.004988101423261401,False,True
2010-04-09,1.0,0.004823863027899916,False,True
2010-04-12,1.0,0.004746518653478324,False,True
2010-04-13,1.0,0.004500256395859439,False,True
2010-04-14,1.0,0.004722790262722487,False,True
2010-04-15,1.0,0.004592277969238613,False,True
2010-04-16,2.0,0.0068564839803091655,False,True
2010-04-19,2.0,0.006809849760049535,False,True
2010-04-20,2.0,0.007012873453235188,False,True
2010-04-21,2.0,0.006906419222674457,False,True
2010-04-22,2.0,0.006744048695163467,False,True
2010-04-23,2.0,0.0066919707339246105,False,True
2010-04-26,2.0,0.006886724252125466,False,True
2010-04-27,3.0,0.009473998656814248,False,True
2010-04-28,3.0,0.009591042134655677,False,True
2010-04-29,4.0,0.010040083835734629,False,True
2010-04-30,4.0,0.011066124164040155,False,True
2010-05-03,4.0,0.011652063987613995,False,True
2010-05-04,4.0,0.01287933411487084,False,True
2010-05-05,4.0,0.012896982855841333,False,True
2010-05-06,5.0,0.014854025478367944,False,True
2010-05-07,5.0,0.014936962887923745,False,True
2010-05-10,5.0,0.01956465902845608,False,True
2010-05-11,5.0,0.01955774614246349,False,True
2010-05-12,5.0,0.0200259314780678,False,True
2010-05-13,5.0,0.019999939583505908,False,True
2010-05-14,5.0,0.020419800670872068,False,True
2010-05-17,5.0,0.019706499058658636,False,True
2010-05-18,5.0,0.01973138744479963,False,True
2010-05-19,5.0,0.01909924215827204,False,True
2010-05-20,5.0,0.021019717217336496,True,True
2010-05-21,5.0,0.02116482959023349,False,True
2010-05-24,5.0,0.020681601922566475,False,True
2010-05-25,5.0,0.020758680621877117,False,True
2010-05-26,5.0,0.019252654344920763,False,True
2010-05-27,5.0,0.02119188196014471,False,True
2010-05-28,5.0,0.017243509594716194,False,True
2010-06-01,5.0,0.017575060758311653,False,True
2010-06-02,5.0,0.018810447872768147,False,True
2010-06-03,5.0,0.01880678144659538,False,True
2010-06-04,5.0,0.020257846762366607,False,True
2010-06-07,5.0,0.02032118080737347,False,True
2010-06-08,5.0,0.02061107722055092,False,True
2010-06-09,5.0,0.02061617138945684,False,True
2010-06-10,5.0,0.01959190156157578,False,True
2010-06-11,5.0,0.019215395327759607,False,True
2010-06-14,5.0,0.018851252903174496,False,True
2010-06-15,5.0,0.01975492596217037,False,True
2010-06-16,5.0,0.019635154641188986,False,True
2010-06-17,5.0,0.017733398692250255,False,True
2010-06-18,5.0,0.017316705393627386,False,True
2010-06-21,5.0,0.016528714655084993,False,True
2010-06-22,5.0,0.01586164461403999,False,True
2010-06-23,5.0,0.01582826098848719,False,True
2010-06-24,5.0,0.013358809682352164,False,True
2010-06-25,4.0,0.012720916140388455,False,True
2010-06-28,4.0,0.012472793932130955,False,True
2010-06-29,5.0,0.015130187574435952,False,True
2010-06-30,4.0,0.01254651741664544,False,True
2010-07-01,4.0,0.012328823489697792,False,True
2010-07-02,4.0,0.012307443115827226,False,True
2010-07-06,4.0,0.009897183259257848,False,True
2010-07-07,5.0,0.01392152945255172,False,True
2010-07-08,5.0,0.014300920251046774,False,True
2010-07-09,5.0,0.014520892915789967,False,True
2010-07-12,5.0,0.014541425346865897,False,True
2010-07-13,5.0,0.01464954525512004,False,True
2010-07-14,5.0,0.01462458036457409,False,True
2010-07-15,5.0,0.01376658384344837,False,True
2010-07-16,5.0,0.016013118133407177,False,True
2010-07-19,5.0,0.016107791031588246,False,True
2010-07-20,5.0,0.013578323693454632,False,True
2010-07-21,5.0,0.013798006593100038,False,True
2010-07-22,5.0,0.014620127295948433,False,True
2010-07-23,5.0,0.014404072151986573,False,True
2010-07-26,5.0,0.014485792728118008,False,True
2010-07-27,4.0,0.012632623969647792,False,True
2010-07-28,4.0,0.01280301477859965,False,True
2010-07-29,4.0,0.012833298326874057,False,True
2010-07-30,4.0,0.012837801782077506,False,True
2010-08-02,5.0,0.013478048731299467,False,True
2010-08-03,5.0,0.013591184407364537,False,True
2010-08-04,5.0,0.013640669063774013,False,True
2010-08-05,4.0,0.010373364776752343,False,True
2010-08-06,4.0,0.010551357984659159,False,True
2010-08-09,4.0,0.010319895798984064,False,True
2010-08-10,3.0,0.009650907506180478,False,True
2010-08-11,4.0,0.011397986899503061,False,True
2010-08-12,4.0,0.01119861523005324,False,True
2010-08-13,4.0,0.010627665860699218,False,True
2010-08-16,4.0,0.010643087531028106,False,True
2010-08-17,4.0,0.011200339843093505,False,True
2010-08-18,4.0,0.011174644615659013,False,True
2010-08-19,4.0,0.012018085040832472,False,True
2010-08-20,4.0,0.009936593386912282,False,True
2010-08-23,4.0,0.009931106065633624,False,True
2010-08-24,4.0,0.009945086227434865,False,True
2010-08-25,4.0,0.010146874920271267,False,True
2010-08-26,4.0,0.010175724682248078,False,True
2010-08-27,4.0,0.011387958846068762,False,True
2010-08-30,4.0,0.011739264176037706,False,True
2010-08-31,3.0,0.009567661945963648,False,True
2010-09-01,4.0,0.012729236465843388,False,True
2010-09-02,4.0,0.01290624393660281,False,True
2010-09-03,5.0,0.013321995090071793,False,True
2010-09-07,5.0,0.013391282404653244,False,True
2010-09-08,5.0,0.013499149108489622,False,True
2010-09-09,4.0,0.012565974682738113,False,True
2010-09-10,4.0,0.012483042083355751,False,True
2010-09-13,4.0,0.012528658377500425,False,True
2010-09-14,4.0,0.011484325306687143,False,True
2010-09-15,4.0,0.011482388069825598,False,True
2010-09-16,4.0,0.011036851616275455,False,True
2010-09-17,4.0,0.010580877264994537,False,True
2010-09-20,3.0,0.009451294569218203,False,True
2010-09-21,3.0,0.009620707105804113,False,True
2010-09-22,2.0,0.007335788019214515,False,True
2010-09-23,3.0,0.0077830216068589374,False,True
2010-09-24,3.0,0.008837701887482001,False,True
2010-09-27,3.0,0.00822436078303842,False,True
2010-09-28,3.0,0.008187845241201558,False,True
2010-09-29,3.0,0.008307164911932776,False,True
2010-09-30,3.0,0.008410268463198383,False,True
2010-10-01,3.0,0.008038447657334342,False,True
2010-10-04,3.0,0.00842740936001379,False,True
2010-10-05,4.0,0.009929216754698753,False,True
2010-10-06,4.0,0.009935742587029126,False,True
2010-10-07,4.0,0.009984099514681793,False,True
2010-10-08,3.0,0.009348019277817449,False,True
2010-10-11,3.0,0.009287617164762195,False,True
2010-10-12,3.0,0.009113745005080212,False,True
2010-10-13,3.0,0.00866030327114825,False,True
2010-10-14,2.0,0.007167796179085057,False,True
2010-10-15,2.0,0.00685911355332086,False,True
2010-10-18,2.0,0.006960969591716646,False,True
2010-10-19,3.0,0.008445829760801932,False,True
2010-10-20,3.0,0.008676934153088137,False,True
2010-10-21,3.0,0.008655741830272281,False,True
2010-10-22,3.0,0.008148204487768824,False,True
2010-10-25,2.0,0.006336158938829928,False,True
2010-10-26,2.0,0.00632052405757435,False,True
2010-10-27,2.0,0.006367430439980893,False,True
2010-10-28,2.0,0.006227352500690278,False,True
2010-10-29,2.0,0.006236446468933943,False,True
2010-11-01,2.0,0.0061871295995329055,False,True
2010-11-02,2.0,0.006238144680339365,False,True
2010-11-03,2.0,0.006130570301164954,False,True
2010-11-04,3.0,0.0077398859134222685,False,True
2010-11-05,3.0,0.007640448385282539,False,True
2010-11-08,2.0,0.00572306157454878,False,True
2010-11-09,2.0,0.00610323948849397,False,True
2010-11-10,2.0,0.006131691531379056,False,True
2010-11-11,2.0,0.006375421340895962,False,True
2010-11-12,3.0,0.007347332219504638,False,True
2010-11-15,3.0,0.007365033691262534,False,True
2010-11-16,3.0,0.00864405220442442,False,True
2010-11-17,3.0,0.00863634245280666,False,True
2010-11-18,3.0,0.009583586045347144,False,True
2010-11-19,3.0,0.009594800529813128,False,True
2010-11-22,3.0,0.009407275916989543,False,True
2010-11-23,4.0,0.01011429558727003,False,True
2010-11-24,3.0,0.009504394833932232,False,True
2010-11-26,3.0,0.00950829265718299,False,True
2010-11-29,3.0,0.009510566012480591,False,True
2010-11-30,3.0,0.009428596099540458,False,True
2010-12-01,4.0,0.011231966381653889,False,True
2010-12-02,4.0,0.01173060197687677,False,True
2010-12-03,4.0,0.011183773383989869,False,True
2010-12-06,4.0,0.011185308400866414,False,True
2010-12-07,4.0,0.009957692504316502,False,True
2010-12-08,4.0,0.009934209476214196,False,True
2010-12-09,3.0,0.009295898381951736,False,True
2010-12-10,3.0,0.009352829016557993,False,True
2010-12-13,3.0,0.009309918938158464,False,True
2010-12-14,3.0,0.007978293189103872,False,True
2010-12-15,3.0,0.007591766362548152,False,True
2010-12-16,2.0,0.007117580843486818,False,True
2010-12-17,2.0,0.007033446098927678,False,True
2010-12-20,2.0,0.006505683008286052,False,True
2010-12-21,1.0,0.004229001059938091,False,True
2010-12-22,1.0,0.003139733129814547,False,True
2010-12-23,1.0,0.003294075696863722,False,True
2010-12-27,1.0,0.0031917193415048404,False,True
2010-12-28,1.0,0.0031833860289870826,False,True
2010-12-29,1.0,0.003154230192460886,False,True
2010-12-30,1.0,0.0032129685453999328,False,True
2010-12-31,1.0,0.002952591229355192,False,True
2011-01-03,1.0,0.004008310030322632,False,True
2011-01-04,1.0,0.004088966749005477,False,True
2011-01-05,1.0,0.0036755780680503454,False,True
2011-01-06,1.0,0.0036815273084345344,False,True
2011-01-07,1.0,0.0038011088067598114,False,True
2011-01-10,1.0,0.003867442788339107,False,True
2011-01-11,1.0,0.003696682032875755,False,True
2011-01-12,1.0,0.004223402054996818,False,True
2011-01-13,1.0,0.004227276696051662,False,True
2011-01-14,1.0,0.00449222472317185,False,True
2011-01-18,1.0,0.004482403515079571,False,True
2011-01-19,1.0,0.005548979328398634,False,True
2011-01-20,1.0,0.005541114796319867,False,True
2011-01-21,1.0,0.005532344215722219,False,True
2011-01-24,1.0,0.0049517501244651825,False,True
2011-01-25,1.0,0.004911422985573645,False,True
2011-01-26,1.0,0.004868811621539918,False,True
2011-01-27,1.0,0.0047844637552923956,False,True
2011-01-28,2.0,0.007049914995821722,False,True
2011-01-31,2.0,0.007294877716269067,False,True
2011-02-01,3.0,0.008397815805113944,False,True
2011-02-02,3.0,0.008213032892757153,False,True
2011-02-03,3.0,0.008181678826251338,False,True
2011-02-04,3.0,0.008011886895340773,False,True
2011-02-07,3.0,0.008134594393673648,False,True
2011-02-08,3.0,0.007452059730677701,False,True
2011-02-09,3.0,0.007518488942801105,False,True
2011-02-10,3.0,0.007528542011115039,False,True
2011-02-11,3.0,0.007516652712812815,False,True
2011-02-14,3.0,0.007498375673790644,False,True
2011-02-15,3.0,0.007611303487583193,False,True
2011-02-16,3.0,0.007707186544758422,False,True
2011-02-17,1.0,0.005124022026809472,False,True
2011-02-18,1.0,0.004995315928456281,False,True
2011-02-22,2.0,0.006860116125610837,False,True
2011-02-23,2.0,0.007038531335655945,False,True
2011-02-24,2.0,0.007016061306199306,False,True
2011-02-25,3.0,0.007536945625153084,False,True
2011-02-28,3.0,0.00749952119541478,False,True
2011-03-01,3.0,0.008568282331536536,False,True
2011-03-02,3.0,0.008577974236785682,False,True
2011-03-03,4.0,0.009807775205580396,False,True
2011-03-04,4.0,0.009907011648004036,False,True
2011-03-07,4.0,0.010087602836510176,False,True
2011-03-08,4.0,0.010414037126725865,False,True
2011-03-09,4.0,0.01024178415881614,False,True
2011-03-10,4.0,0.0112434669117677,False,True
2011-03-11,4.0,0.011478487178205446,False,True
2011-03-14,4.0,0.0102483172074768,False,True
2011-03-15,4.0,0.010532248670946273,False,True
2011-03-16,4.0,0.011605884981799644,False,True
2011-03-17,4.0,0.011874077274516838,False,True
2011-03-18,4.0,0.011813358984611333,False,True
2011-03-21,4.0,0.012019481548606744,False,True
2011-03-22,4.0,0.01203108476433192,False,True
2011-03-23,4.0,0.010959962362523175,False,True
2011-03-24,4.0,0.011211058566742212,False,True
2011-03-25,4.0,0.011019678974396034,False,True
2011-03-28,4.0,0.010749863863932637,False,True
2011-03-29,4.0,0.010938559340254525,False,True
2011-03-30,3.0,0.009572799817823939,False,True
2011-03-31,3.0,0.009492175434291655,False,True
2011-04-01,3.0,0.009300720030485984,False,True
2011-04-04,3.0,0.008515689072850257,False,True
2011-04-05,2.0,0.005678907504867672,False,True
2011-04-06,1.0,0.005046394020425692,False,True
2011-04-07,1.0,0.00520260893026977,False,True
2011-04-08,1.0,0.004237239632824206,False,True
2011-04-11,1.0,0.004170179495023839,False,True
2011-04-12,1.0,0.0048536143423089425,False,True
2011-04-13,1.0,0.004210587155030408,False,True
2011-04-14,1.0,0.004127189850821645,False,True
2011-04-15,1.0,0.0041650201709682545,False,True
2011-04-18,1.0,0.004755599667532512,False,True
2011-04-19,1.0,0.004647048190129661,False,True
2011-04-20,2.0,0.005992226656091011,False,True
2011-04-21,2.0,0.006011640657249474,False,True
2011-04-25,2.0,0.006031978848550994,False,True
2011-04-26,2.0,0.006472543530381041,False,True
2011-04-27,2.0,0.006628616593798992,False,True
2011-04-28,2.0,0.006614765854050179,False,True
2011-04-29,2.0,0.006427718420410764,False,True
2011-05-02,2.0,0.00637515220752475,False,True
2011-05-03,2.0,0.00594959491490046,False,True
2011-05-04,2.0,0.0064210967617504295,False,True
2011-05-05,2.0,0.007046265267603677,False,True
2011-05-06,2.0,0.007043099037977261,False,True
2011-05-09,2.0,0.006144755837514545,False,True
2011-05-10,2.0,0.006276682272169483,False,True
2011-05-11,2.0,0.006390101968450981,False,True
2011-05-12,2.0,0.00636969793047987,False,True
2011-05-13,2.0,0.006766977567444617,False,True
2011-05-16,2.0,0.0064556293550849094,False,True
2011-05-17,2.0,0.006123519248090239,False,True
2011-05-18,2.0,0.0065900221020592205,False,True
2011-05-19,2.0,0.006585320434788151,False,True
2011-05-20,2.0,0.006822578712450806,False,True
2011-05-23,3.0,0.007373400554330792,False,True
2011-05-24,2.0,0.007247817628798589,False,True
2011-05-25,2.0,0.007017117649624674,False,True
2011-05-26,2.0,0.007023894032300605,False,True
2011-05-27,2.0,0.006998097837806971,False,True
2011-05-31,2.0,0.007267499923030855,False,True
2011-06-01,3.0,0.00906343980718228,False,True
2011-06-02,3.0,0.0088786552285984,False,True
2011-06-03,3.0,0.008979530690511382,False,True
2011-06-06,3.0,0.009224944772388135,False,True
2011-06-07,3.0,0.009216487657881946,False,True
2011-06-08,3.0,0.008640890418281984,False,True
2011-06-09,3.0,0.008997956755114186,False,True
